2023-11-13 13:55:17.761711
What were my total sales in FLORAL Last Complete Year?|Total sales in FLORAL Last Complete Year.
Which departments in Madison NY have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Madison NY with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Oswego have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Oswego with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Lebanon have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Lebanon with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in So. Burlington have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in So. Burlington with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Shrewsbury have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Shrewsbury with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Colchester have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Colchester with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Hopkinton have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Hopkinton with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Middletown CT have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Middletown CT with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Lenox have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Lenox with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Chenango have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Chenango with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Cooperstown have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Cooperstown with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Marshall's Creek have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Marshall's Creek with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Binghamton have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Binghamton with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Saratoga have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Saratoga with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Gardner have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Gardner with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Webster have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Webster with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Alexandria Bay have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Alexandria Bay with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Little Falls have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Little Falls with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Storrs have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Storrs with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Sutton MA have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Sutton MA with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Watervliet have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Watervliet with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Chatham have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Chatham with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Warrensburg have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Warrensburg with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Oxford have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Oxford with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Ft Edward have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Ft Edward with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Clifton Park Plaza have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Clifton Park Plaza with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Tupper Lake have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Tupper Lake with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in North Adams have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in North Adams with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Lenox have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Lenox with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Watervliet have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Watervliet with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Saratoga have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Saratoga with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Oswego have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Oswego with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Fulton have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Fulton with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Dunmore St. have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Dunmore St. with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Oneida have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Oneida with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Colonie have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Colonie with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Binghamton have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Binghamton with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Wilkes-Barre have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Wilkes-Barre with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Shrewsbury have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Shrewsbury with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Webster have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Webster with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Chatham have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Chatham with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Oswego have a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year?|The departments in Oswego with a positive net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year.
Which departments in Eastern Parkway have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Eastern Parkway with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Brunswick have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Brunswick with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Lincoln have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Lincoln with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Cooper St have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Cooper St with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Lee have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Lee with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Clinton Housecalls have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Clinton Housecalls with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in North Troy have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in North Troy with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Johnstown have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Johnstown with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Price Chopper Pharmacy have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Price Chopper Pharmacy with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Clifton Park have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Clifton Park with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Madison Ave have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Madison Ave with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in West Carthage have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in West Carthage with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Genesee Street have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Genesee Street with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Hamilton Square have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Hamilton Square with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Potsdam have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Potsdam with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Ogdensburg have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Ogdensburg with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Massena have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Massena with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Cohoes have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Cohoes with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Gouverneur have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Gouverneur with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Glenville have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Glenville with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Wilton have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Wilton with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Glen Street have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Glen Street with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Catskill have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Catskill with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in North Utica have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in North Utica with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Delaware Ave have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Delaware Ave with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Canton have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Canton with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Menands have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Menands with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Mechanicville have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Mechanicville with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Watertown have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Watertown with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in East Greenbush have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in East Greenbush with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Clifton Shoppers World have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Clifton Shoppers World with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Middletown have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Middletown with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Cobleskill have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Cobleskill with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in West Rutland have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in West Rutland with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Barre have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Barre with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Manchester, VT have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Manchester, VT with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in St. Albans have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in St. Albans with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Poughkeepsie have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Poughkeepsie with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Endicott have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Endicott with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Rutland Plaza have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Rutland Plaza with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Hudson have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Hudson with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Westgate have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Westgate with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Oneonta have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Oneonta with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in O'Neill Highway have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in O'Neill Highway with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Brattleboro have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Brattleboro with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Morrisville have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Morrisville with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Market Bistro have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Market Bistro with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Amsterdam have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Amsterdam with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Pittsfield have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Pittsfield with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in St. Johnsbury have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in St. Johnsbury with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Vails Gate have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Vails Gate with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Park Avenue have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Park Avenue with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Spencer have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Spencer with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Sunderland Road have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Sunderland Road with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Gt. Barrington have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Gt. Barrington with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Torrington have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Torrington with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Granville have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Granville with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Route 50 have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Route 50 with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Bethlehem have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Bethlehem with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Worcester Fair have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Worcester Fair with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Norwich have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Norwich with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Marlborough have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Marlborough with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Palatine Bridge have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Palatine Bridge with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Shelburne Road have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Shelburne Road with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Malone have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Malone with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in West Lebanon have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in West Lebanon with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Plattsburgh have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Plattsburgh with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Taylor have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Taylor with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Lake George have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Lake George with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Bennington have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Bennington with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Erie Blvd. have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Erie Blvd. with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Wyoming have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Wyoming with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Western Lights have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Western Lights with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Altamont Avenue have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Altamont Avenue with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Windsor  VT have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Windsor  VT with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Cortland have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Cortland with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Main and Cambridge have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Main and Cambridge with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Lake Placid have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Lake Placid with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Hudson Valley Plaza have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Hudson Valley Plaza with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Clay have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Clay with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Guilderland have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Guilderland with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Malta have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Malta with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Montrose have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Montrose with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Shaker Road have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Shaker Road with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Putnam have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Putnam with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Edwardsville have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Edwardsville with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Niskayuna have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Niskayuna with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
Which departments in Essex Center have a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy?|The departments in Essex Center with a negative net gain in sales this rolling 13 weeks compared to the same rolling 13 weeks last year excluding pharmacy.
